date,volz_book_1d,volz_book_5d,volz_book_20d,volz_spread_1d,volz_spread_5d,volz_spread_20d,volz_top10_1d,volz_top10_5d,volz_top10_20d,volz_bottom10_1d,volz_bottom10_5d,volz_bottom10_20d,volz_universe_1d,volz_universe_5d,volz_universe_20d,volz_spy_1d,volz_spy_5d,volz_spy_20d,volz_qqq_1d,volz_qqq_5d,volz_qqq_20d,volz_smh_1d,volz_smh_5d,volz_smh_20d,volz_psq_1d,volz_psq_5d,volz_psq_20d,volz_soxs_1d,volz_soxs_5d,volz_soxs_20d
2025-04-04,-2.5592531583439193,-1.9319259637399653,-1.5263800159053957,-0.7237758985682067,-0.027943268694939766,-0.9811617577821814,-3.1213587493129475,-2.2103333143648336,-2.037955342417593,-2.439093373180464,-2.1371133367900272,-1.162276681090623,-3.3967602933271475,-2.7684819326769987,-1.815327946958918,-4.951789477725639,-3.4296629560809886,-2.2699430829296876,-4.042597520551539,-2.8721141259196292,-2.0269175012431617,-2.842036068346035,-2.4882584693234393,-1.6557143445682394,4.03429287959891,2.997559649814365,2.2566651597032363,3.1437183923299834,3.4527234625497703,2.733807383571493
2025-04-07,-0.24378955539712735,-1.8124037234966985,-1.0569215061139792,-1.5416117158620604,-0.7894059016556405,-1.7294085999724158,-0.026320718095422708,-2.0697135444366443,-1.6635390798981642,1.2183176493597287,-1.45095664386346,-0.282044906440547,0.46501474354423544,-2.2652145133751502,-1.1253039250514614,-0.1285876105499073,-3.1752358714482334,-1.574831620985371,0.14080928241231352,-2.5172028169422207,-1.336174450825767,0.8089048770897496,-2.0043271337068083,-1.1016429212658365,-0.06563639417321439,2.6518261511210492,1.453628340441938,-0.8663240441364579,2.563860022122052,1.5896807808891182
2025-04-08,-0.3575851665906602,-1.9519983899513917,-1.2833804045545996,1.3995101708613198,0.028417852106655386,-0.9683336670943956,-0.33236070313370014,-2.345327512855031,-1.6501263198835623,-1.4816084779511804,-2.3662205356160126,-0.8529873281184597,-0.9140175973811456,-2.8091316635609034,-1.3819906175545311,-1.1413895674786372,-3.746489169797553,-1.6984686050654043,-1.060904686934125,-3.1569117983825157,-1.5340880913723585,-0.9586924003343181,-2.4525045587955545,-1.28101591809255,1.0875773700366802,3.4414817216792963,1.6861965688572067,1.3741068112841432,3.4752782094825774,1.899313193847624
2025-04-09,2.2007238821518302,-1.215056781533409,-1.0040344917093196,-2.85464495107367,-0.9200690820236906,-1.3365500570225801,3.6548998789926417,-1.2024278202595895,-1.0870540241255267,5.824709138178886,-0.40913487220855205,0.039297311843025894,6.2209924460687365,-0.7003028922935757,-0.3850781686791063,7.619713131442028,-0.9138846034931778,-0.24963505048729853,7.071516955083171,-0.5616428645715223,-0.28244178393801755,6.208399545725681,-0.24636790360447108,-0.35548362842935805,-6.996947781567491,0.10611629660478376,0.07400005876291574,-6.9917079904338095,-1.5087519455656433,-0.5884126443191813
2025-04-10,-0.8126982443897903,-0.8136850918297835,-0.9400477872602415,0.7392065771662026,-1.0425951467341648,-1.2304125621929447,-1.4530226186395923,-0.6731017476938452,-1.11322303335517,-1.7517998310010878,0.14167375911036248,-0.10557564778053664,-1.900146132965896,-0.15742693517041922,-0.5159576950440267,-2.270097868291246,-0.5232132708897812,-0.5307082668218028,-1.8543624397617382,-0.19383129104933935,-0.44743421701586505,-1.9579223286973735,0.04131508014587915,-0.6711680226387715,1.7773185881194518,-0.17760169881697352,0.26871892069865316,2.1221768655808027,-1.2763957801606067,-0.08880862827595372
2025-04-11,0.42856785345862974,0.49198665980785816,-1.0954655884108428,0.14223435935666195,-0.7311165947119441,-1.1011250595002828,0.6581721781636568,0.9003894684943894,-1.1271610730294497,0.45938424568261305,1.2471151160467882,-0.21359827921881736,0.49968834718772537,1.2410177582349873,-0.631537393647307,0.8902551565536891,1.2656263238030308,-0.5404477211056435,0.7834490757691548,1.4276831509744783,-0.48733689548049824,0.7139352498069209,1.3934787255426435,-0.6847564775741528,-0.7424435306313752,-1.5927071263314976,0.3252071010134666,-0.5596412660527892,-1.9062280102263374,-0.02827083141880539
2025-04-14,0.36764816376999704,0.7729150727506618,-1.1194473343001083,-0.09744680530053737,-0.08994302305033819,-1.0459980972320382,0.12246444285878763,0.9659510970254931,-1.2171745105592529,0.16853866381591062,0.8793885628412574,-0.33940233499110106,0.17291245057812732,1.1506853357751397,-0.7137067817188687,0.48233429260790545,1.5315135943851457,-0.5176754758145357,0.28735575412731085,1.5120805057645896,-0.48320899500848047,0.040790745347610735,1.1064430615500112,-0.7312357840911194,-0.28262356079038803,-1.6851836298518097,0.32354941127476466,-0.1613145018431186,-1.7883515742087532,0.03465996222809133
2025-04-15,0.4526643451201597,1.1493150764530224,-0.8167574320485104,0.4008839959859597,-0.5809869499719763,-0.9797709448423032,0.3362694232499588,1.2770019300140811,-1.016871389835634,0.0194196874188383,1.4662197771348413,-0.212646178831877,0.23881419429874615,1.6108882969322458,-0.5313798641921951,-0.13896615676036464,1.8380899204523211,-0.43093926439150204,0.047227700100560994,1.9090045868259555,-0.31668991739201363,0.17793903941430655,1.5632093531690445,-0.6111783997164641,-0.05262196843730812,-2.020191067381625,0.1422081265159661,-0.12982637068647498,-2.036293293839664,-0.055211327174737534
2025-04-16,-0.7937398597378834,-0.16907620555285974,-1.0631463382384185,-0.1568666929207209,0.4548509443459898,-0.7379183246825599,-0.9819787839744607,-0.5960777890537508,-1.2428798139135244,-0.7298917440190652,-0.8080276075104823,-0.5659546654238192,-0.7978323384537089,-0.7848558820400698,-0.8261852736742537,-1.1028490312931758,-0.9286167550513335,-0.7803078881004096,-1.277077351300824,-0.8868908698973437,-0.7099066676010688,-1.1561657553805729,-0.9569882633514729,-0.8899095895517528,1.2961582737905193,0.8653115203314938,0.5643022817558707,1.053908423586554,0.987696029109319,0.2099564245950177
2025-04-17,0.11403844954023322,0.24930383953717733,-1.0317140879291213,0.4804725391065986,0.34108321471924685,-0.6604289832553495,0.3510715957241143,0.2056167472258938,-1.181075045844147,-0.020687816755540513,-0.05170861110227128,-0.56442940180627,0.10713908280127847,0.09199080379972054,-0.7890066620984633,0.07072407779907965,0.07733200803292056,-0.734842474727271,-0.007601499384688078,-0.08804689125934219,-0.6797193564713331,-0.2550666961264868,-0.2284430981289894,-0.9259345057381275,0.05100402462185247,0.10996915076551345,0.5418211850064684,0.16224350858530134,0.12994606477210313,0.20075238568807707
2025-04-21,-0.7566458433460325,-0.2838335360042675,-1.1867097641743571,0.6193543870114253,0.5378178947112334,-0.29398881537426663,-0.5848843137523121,-0.34577082362717904,-1.2254947593680654,-0.90837090840913,-0.6511268124196822,-0.8450783453247095,-0.9889289437061293,-0.56791505573362,-1.0194417152063577,-1.1794922784058919,-0.8325677771573302,-0.9842892380651732,-1.0453963456783875,-0.8851376641957327,-0.9249521398385412,-0.6649966301003369,-0.8157423541014898,-1.001060265879866,1.0494798387654602,0.9279938086114534,0.8262137189134093,0.46791500971014094,0.6346518938714025,0.2381030502239281
2025-04-22,0.8594752784968896,-0.07101600686103499,-1.1169453129741862,-0.3428514646311469,0.4496573845333352,-0.16351177619394008,1.0247785398076867,0.04683132599700371,-1.1172427244137906,1.0943805618159899,-0.258620991277765,-0.8367607376758099,1.029415630496917,-0.19832179911152653,-0.9976561166423188,1.2806883405259544,-0.4846661474990348,-0.8978552099760699,1.1068412428041365,-0.5358165982780886,-0.8873207340102253,0.5915067191098696,-0.5879499041347602,-1.0250302660941657,-1.0919562054814516,0.5434811930330199,0.7712063903670779,-0.5081180097929877,0.454506591437145,0.31269597102683694
2025-04-23,0.7648622660268688,0.06670723238712993,-0.9232828486529991,-0.8904095307687885,-0.11195689418872885,-0.3775856898151065,0.5361477007944383,0.13687677505597,-1.0187536911534878,1.0397639377384162,0.18955780577126177,-0.6142914643910476,1.0539437891781387,0.16148700750664524,-0.8104946206283348,0.7530487259835001,-0.08854570905657771,-0.7561268888620055,0.945950188988655,-0.13970191062810264,-0.7352678139086634,0.9955820183468375,-0.2408591651357641,-0.8157594354641171,-0.927253970230192,0.13460092795183098,0.595422291827959,-1.0243267233516895,0.001730794118696494,0.019216611375596753
2025-04-24,0.613174381340565,0.711425983223503,-0.5881558366803967,-0.3576822125022796,-0.20869378774561614,-0.37271226988136846,0.7255851080344027,0.9293313365306652,-0.6184063895184786,0.8392294365129803,0.9135842934905889,-0.27708897608919303,1.4532698385372613,1.1956588664616534,-0.3033373970642352,1.0182483596693772,0.8655122819686132,-0.41662797825759373,1.1671994453411845,0.9677276858088526,-0.3261192582783878,1.3689896869792908,0.9106110000544523,-0.3555044712475793,-1.189038527500576,-0.9411172341962016,0.13639162028021415,-1.542342079135023,-1.0334969884669025,-0.46076370806845546
2025-04-25,0.5116487934654702,0.8951566983980466,-0.39531714357803255,0.35710327995090796,-0.274938819271245,-0.3584993593176683,0.756728476079209,1.1180116067491697,-0.27415687022166874,0.40451879459580575,1.113695074179269,0.0007778809758598992,0.471003378158123,1.3519911618537923,-0.07398077713375491,0.3464954197849279,0.9872023587130502,-0.3108907816968654,0.45684385520312476,1.174470774388019,-0.17238155736746047,0.382031773098539,1.2016491670954554,-0.15794919081410388,-0.43736302921065406,-1.1356344156338556,-0.021131063073079742,-0.22736520185925585,-1.1368493397310258,-0.5684246698655129
2025-04-28,-0.018699419913859698,1.2442990659745439,-0.2598917496772078,-1.2387937101136135,-1.2340241517720016,-0.6330629011150158,0.00027527976020186827,1.3946864979364144,-0.08675070390263576,0.7931062550707186,1.9640913000777909,0.33214920396063946,0.19054355735331813,1.923813952968183,0.18310333785336594,0.018247606256980898,1.5409355236880422,-0.09270073456099756,-0.012964826552523227,1.659649713856051,0.06767436208540308,-0.16570029710248893,1.4458081727313739,-0.04262702274800837,0.0,-1.5498745639003029,-0.2624783081807829,0.06544443656295976,-1.2554245212489665,-0.6793006062530916
2025-04-29,0.13645729882182597,0.9816074213778813,-0.17286228567720974,0.2067262971517025,-1.052633199686357,-0.7691939692655163,0.21895272660842804,1.1024614615950414,-0.04241499220052941,0.0506011274434916,1.4455489323011161,0.40492382361785,0.16954384859931365,1.5303740094489906,0.27389510671924433,0.3026101259691758,1.1030612497066852,-0.09735736926971765,0.2729608979700447,1.2912736904794266,0.13027895515838067,-0.048096626290674814,1.2061284711369302,-0.03511492559267914,-0.2549049707753788,-1.2238599059287103,-0.3229726643071577,0.28708346250422756,-1.0394306543634197,-0.6680815291796578
2025-04-30,0.42943250522311055,0.8074671803783486,-0.055271637681913365,0.044628355883383895,-0.528857397005678,-0.5937525225931777,-0.2896232537283338,0.7011252846807192,-0.1785133734162982,-0.2460535037945315,0.8350809764599703,0.20181382200834908,-0.15464072036013626,0.9647251659600179,0.16825506151216918,0.019086195455864055,0.7677745431360755,-0.12321803155174597,-0.0052218103498710665,0.852575444583169,0.05430416844478783,0.13287366120127114,0.7849301638698087,-0.035933946140593115,0.010721651920842198,-0.8290797730670995,-0.25183401525645616,-0.21320118822378262,-0.7350207710793697,-0.6982937593552921
2025-05-01,-0.043121064433228266,0.4784408007235548,-0.13439368050838799,-0.7480947188867801,-0.6786513970105044,-0.6874895819897298,-0.26303655527169817,0.21913074073539465,-0.32481675583898806,0.22531427825464764,0.5529127203406698,0.1438018970240855,0.18926799065772462,0.39312716810201975,0.10954339833782131,0.3407747681652149,0.4633689865633611,-0.1152293815899281,0.5412822198093702,0.5682805723338618,0.10762524569639083,0.13623210715039327,0.20108481609366702,-0.052754005251306864,-0.5036143769079877,-0.5279338521372894,-0.29364757519777923,0.042712683336406806,-0.027271549095884848,-0.6640860375576157
2025-05-02,0.9778854094078655,0.6689941348539497,0.5026489803044615,-0.21865268261597082,-0.9655233201985014,-1.1453987967470127,0.9600413056783006,0.2760108763719212,0.4843398228223341,0.8557447195862679,0.7625672939891809,1.0240316102318001,0.8275174769144956,0.5528797472569956,0.9514348897644248,0.7134342612858361,0.6292379645612063,0.6019297891905825,0.6137203592497279,0.6365887970006185,0.7830288118789158,0.8978815035739705,0.42190073095892977,0.7597493917741065,-0.6276632413459962,-0.6084950479701865,-0.887458974140299,-0.9094784101852776,-0.3348900934365227,-1.0785666498956477
2025-05-05,-0.05375242225063925,0.6494860036184242,1.1503238307363033,0.39357182249491235,-0.14075215445368863,-0.8958502110969072,-0.16979666575884714,0.196386668286231,1.1915966856706612,-0.35355197916690123,0.22996728447181847,1.4190827653611922,-0.14168054510749123,0.39568441688235145,1.5455290435380618,-0.27443304269686125,0.49192673613930626,1.2333270863878099,-0.24446814700426842,0.5273723849150648,1.378983240733132,-0.18236849608667738,0.4156635820225657,1.2806365876015293,0.2517360798629055,-0.49733649120460455,-1.327589128534518,0.18312826368488094,-0.28524237612209635,-1.2317094235545656
2025-05-06,-0.7782520367572914,0.22640970436176452,1.0189137763640796,-0.5543092314255806,-0.4823173744842535,-0.5962214650613727,-0.6276700498483491,-0.1853129592600644,1.0354999832105738,-0.16508578725163517,0.1319441217936146,1.128922806330293,-0.2607798568075476,0.1992012884594756,1.383016599921278,-0.40010109264834,0.17302195487039468,1.1549247600062629,-0.3834228491575203,0.22793487197660725,1.2556418713755422,-0.26167918729218503,0.3177225716821138,1.0462291769420429,0.39181417813250435,-0.21451458917470495,-1.2437769441207938,0.2925931514883999,-0.28292536621721703,-1.149382554691203
2025-05-07,0.43424127173493193,0.2299626152623484,1.245222526835246,-0.6846997708610175,-0.819967630782124,-1.224561775901875,-0.43290564663565323,-0.2509061693138633,1.0312732466429193,0.05935619124601502,0.27166574861402315,1.4598888245493569,0.1537127773216135,0.3398506090656457,1.6109422180682558,0.20133992304854245,0.2551830848260448,1.3942694245044513,0.16205435792798337,0.30399488437541033,1.49164796146449,0.5795378943249352,0.5217726438179221,1.4043159996720596,-0.161996950198551,-0.291156236656957,-1.4227322814140098,-0.4573185249457017,-0.38718322644862946,-1.272536005988324
2025-05-08,1.0503734198320154,0.7258063339918741,0.9335009704403349,-0.14744124076544865,-0.5531692658795986,-0.46876324819611775,0.5668006437986479,0.11876937774493004,0.340818141467721,0.5085099805850374,0.40044638707185515,0.5196596045020553,0.6477519929319471,0.5489204766476481,0.6699030419412279,0.3335465571171932,0.2526069675495325,0.3207466266775123,0.4262251904566552,0.25334545316783585,0.44153148223337063,0.2476229608989186,0.5738249066642562,0.33292802478439226,-0.41198407030360146,-0.25122258210357074,-0.44983320318955183,-0.2778396288454772,-0.5161784947947511,-0.40503411150052676
2025-05-09,-0.16314097325469032,0.1987524361251317,1.1039418884216448,0.6111972752524575,-0.1749020839604994,-0.5796705021420463,0.5156816374905965,-0.08037840377356789,0.8510038663073538,0.044914384009255424,0.03763458033352318,0.964350232104346,0.14647434130168732,0.24109014755479988,1.1677069233135715,-0.060936238440080455,-0.0913374929467527,0.8106362927876081,-0.027005681546460002,-0.03243356438518862,0.8634998599902036,0.1843448405335228,0.2517791498588417,0.8743621559452398,0.043759265313773936,0.048999182419154214,-0.7855117118974416,-0.27030218458356337,-0.24126698158073892,-0.7406151562691891
2025-05-12,0.5820221290369401,0.48709059611207073,1.1339324178418153,-0.08462829783554028,-0.41838318740157243,-0.6665378910402058,1.6786218899517904,0.7474354871546778,1.0840402245580134,1.3111074752810314,0.7955159154563801,1.187014268046259,1.6278875739391763,1.0491296909317216,1.460598626845352,1.5826935516530414,0.7404003355679969,0.9837735605111294,1.6828867635917992,0.8333205029217657,1.0864996355237475,1.7707226581183164,1.1489260718342549,1.132188683297126,-1.6752383898264303,-0.8101062540334161,-0.985853956308099,-1.9296071635383238,-1.1112796313595856,-0.946615461421881
2025-05-13,0.7064190247503227,1.1888440372914926,1.2134557854021117,0.3871416143576332,0.029943050111717037,-0.5633570999590191,0.5843647929893183,1.3211720341634194,1.1879576824848124,0.2333131267703507,0.9758553509332275,1.190526512352122,0.786335670110929,1.532300528657308,1.5983825795056588,0.3101805079921642,1.0540092889098573,0.9296282529330598,0.6165979187743506,1.284582312744154,1.149086017812591,0.9474760472588591,1.7158551584052215,1.345360342327198,-0.6366198484563658,-1.226273459790091,-1.0393038004096353,-0.7259602409371649,-1.3954199953791884,-0.9879576979363367
2025-05-14,0.26929915333283316,1.1090722299403493,1.1524956614095527,0.5667723550119695,0.6585594215313586,-0.5376593872859886,0.22318645284132663,1.644528278271367,1.154243962481739,-0.1331575374109027,0.883205685337648,1.1498410960662926,0.18087161212291328,1.5408738970502085,1.579108265377226,0.05997657151009535,0.9888795841435494,0.9755838476460019,0.24171198855269732,1.320412589302126,1.1950901841321078,0.2711847454414425,1.5579428890400118,1.3609833677719172,-0.22610381273548646,-1.250527746969706,-1.0706915330246618,-0.11270978058234322,-1.2900216513512286,-0.9823888079234616
